25 0.000256
50 0.001301
75 0.004395
100 0.010356
125 0.029949
150 0.033797
175 0.055714
200 0.081748
225 0.116176
250 0.155008
275 0.212927
300 0.274037
325 0.340621
350 0.427052
375 0.527499
400 0.649678
425 0.795509
450 0.92291
475 1.10853
500 1.31911
525 1.44101
550 1.66208
575 1.88697
600 2.19219
625 2.45883
650 2.73177
675 3.08015
700 3.52097
725 3.75256
750 4.26896
775 4.78811
800 5.38669
825 5.66556
850 6.23599
875 6.69564
900 7.38767
925 8.00431
950 8.73813
975 9.38428
