440000 0.147053
880000 0.318161
1320000 0.504693
1760000 0.70769
2200000 0.912401
2640000 1.1503
3080000 1.43357
3520000 1.65686
3960000 1.85101
4400000 2.06053
4840000 2.31191
5280000 2.55344
5720000 2.80807
6160000 3.5145
6600000 3.35288
7040000 3.52326
7480000 3.88175
7920000 4.08542
8360000 4.39548
8800000 4.60248
9240000 5.05222
9680000 5.29838
10120000 5.52598
10560000 5.78227
11000000 6.07333
11440000 6.21418
11880000 6.67035
12320000 6.82119
12760000 7.14703
