10 1.3e-05
11 2.5e-05
12 4.7e-05
13 9.3e-05
14 0.000185
15 0.000369
16 0.000737
17 0.001514
18 0.002939
19 0.005911
20 0.012176
21 0.023809
22 0.049298
23 0.100122
24 0.194656
25 0.431396
26 0.798648
27 1.50916
28 3.02745
29 6.09108
30 12.3755
31 25.3075
32 49.1533
33 98.9572
34 201.831
