600 0.000763
1200 0.003216
1800 0.006855
2400 0.012332
3000 0.019564
3600 0.034853
4200 0.041203
4800 0.056755
5400 0.071607
6000 0.094772
6600 0.118215
7200 0.144066
7800 0.161359
8400 0.205247
9000 0.228373
9600 0.274782
10200 0.29824
10800 0.342151
11400 0.383782
12000 0.427004
12600 0.462146
13200 0.528234
13800 0.561799
14400 0.61581
15000 0.664955
15600 0.726455
16200 0.777629
16800 0.858794
17400 0.948129
18000 1.01155
